ID_1;Q16;genere;age_bin;QH_bin;q2_bin;q3_bin;q9_bin;q8_1;q8_2;q8_3;q8_5;q8_7;q8_8;q8_9;q8_10;QE_bin;q14_5;q14_6;q14_3;q14_4;q7_5;q7_7;q7_10;Level3_CS
3215;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3218;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3230;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3238;1;0;0;0;1;1;0;1;0;0;1;0;1;1;1;1;1;1;0;1;0;1;1;12
3241;0;1;0;0;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;12
3255;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;12
3257;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;12
3261;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;12
3264;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;12
3270;0;1;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;12
3271;1;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;12
3272;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;12
3276;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3279;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;12
3288;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;12
3290;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3292;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3294;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3297;1;0;0;0;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;0;12
3300;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3302;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;12
3305;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;12
3316;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;12
3319;1;0;1;1;1;1;1;0;1;0;0;1;1;0;0;1;1;1;1;1;1;1;1;12
3321;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;12
3325;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3326;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3334;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3336;1;0;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3337;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3339;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3356;1;0;1;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;12
3358;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;12
3360;0;1;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3365;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3366;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3378;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;12
3396;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3409;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3410;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3411;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3415;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;0;12
3416;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3417;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3422;1;0;0;1;1;0;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;12
3426;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;1;1;1;1;1;12
3427;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3428;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;12
3429;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;12
3432;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;12
3434;1;1;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;12
3437;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;12
3441;0;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3442;1;1;0;0;1;0;0;1;1;1;1;1;0;1;0;0;0;0;0;1;1;0;1;12
3443;0;1;0;0;1;0;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;12
3448;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3454;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;12
3456;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;12
3460;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3463;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;12
3466;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3467;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3468;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3473;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;0;12
3477;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3479;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;12
3482;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;0;0;0;1;1;12
3483;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;12
3485;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;12
3487;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3489;1;1;0;0;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;12
3497;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;12
3501;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3506;1;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;12
3507;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;0;12
3509;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3512;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3513;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3515;1;0;0;0;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;12
3529;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3531;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3535;0;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;12
3536;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;0;0;12
3537;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3554;1;0;0;1;0;0;1;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;1;12
3556;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3558;1;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;12
3559;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3563;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;0;12
3574;1;0;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;0;0;0;1;12
31;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
529;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;12
542;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
549;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
550;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;12
551;0;1;1;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;12
553;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;12
572;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12
573;1;1;1;1;1;1;1;1;0;0;1;0;1;0;0;0;1;0;1;0;1;1;1;12
3164;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3166;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;12
3171;1;0;1;1;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3177;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3185;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;12
3191;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;0;1;1;1;12
3193;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;12
3194;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3197;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3199;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3200;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;12
3205;0;1;1;0;0;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;12
3206;1;0;1;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;12
3210;1;1;1;0;0;1;0;1;1;0;1;1;0;1;1;0;0;0;1;1;1;1;1;12
3211;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;12
3216;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3224;0;1;1;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3231;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3233;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3235;0;1;1;0;1;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;12
3246;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3247;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3248;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3250;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3260;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;12
3262;0;1;1;0;1;0;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;12
3263;1;0;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;12
3267;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3268;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3269;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;12
3277;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;12
3278;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;12
3280;1;0;1;0;1;0;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;12
3286;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3287;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3289;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;12
3291;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;12
3301;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3306;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;12
3309;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3310;1;0;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;12
3312;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;12
3315;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3320;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3322;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;12
3327;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;12
3328;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3329;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3332;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;12
3333;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;12
3340;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3343;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3344;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;12
3348;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;12
3352;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3357;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;12
3359;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3362;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3370;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3374;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3375;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;12
3376;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;12
3380;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3382;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3384;1;0;1;0;0;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;1;0;12
3386;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3389;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;12
3391;1;1;1;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;1;0;12
3393;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3394;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3395;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3399;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;12
3400;1;0;1;0;0;1;0;0;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;12
3404;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;12
3475;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;12
3476;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12
3493;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;12
3495;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3496;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;12
3573;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;12
510;0;0;0;0;0;1;0;1;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;13
520;1;0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;13
532;1;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;0;13
536;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
537;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
544;0;0;0;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;13
546;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
562;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;13
571;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3168;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3182;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3203;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;13
3225;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
3229;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
3243;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;13
3266;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;13
3274;1;1;0;0;1;0;0;1;1;1;1;1;0;0;0;0;1;0;1;0;1;1;1;13
3275;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;13
3285;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;13
3293;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;13
3314;1;1;0;0;0;0;1;1;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;13
3323;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
3341;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
3351;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3353;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
3367;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3401;1;1;0;0;1;0;0;0;1;1;1;1;0;1;0;1;1;0;1;1;1;1;0;13
3402;1;0;0;1;1;0;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;13
3406;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;13
3414;0;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3420;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3430;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;13
3438;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3439;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3446;1;0;0;0;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;1;1;1;0;13
3450;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3451;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3459;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
3462;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;13
3474;1;0;0;0;1;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1;0;1;13
3491;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;13
3500;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3502;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;13
3510;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3517;1;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;13
3519;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3523;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;13
3528;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;13
3534;0;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;13
3542;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3543;0;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3544;1;1;0;1;1;0;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;0;13
3546;1;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;13
3547;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3549;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;13
3553;1;0;0;0;1;1;0;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;13
3557;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3565;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;13
3570;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;13
32;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
33;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;13
514;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
518;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
522;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
523;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;13
524;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
530;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;13
534;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
541;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;13
548;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
552;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
556;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;13
563;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;13
566;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;13
569;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;1;0;0;1;0;1;0;0;13
576;1;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;13
577;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;13
581;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;13
582;1;1;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;13
583;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3157;1;1;1;0;1;1;1;1;1;0;1;1;1;0;0;1;1;0;1;0;1;1;1;13
3158;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3161;1;0;0;0;1;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;1;0;0;13
3167;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3181;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3195;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;13
3213;1;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;13
3223;1;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;13
3226;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3234;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3254;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13
3256;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;13
3295;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;13
